population,energy_per_gdp,co2_per_capita,co2_per_gdp,temperature_change_from_ghg,total_ghg,avg_temp,EV,year,country
41598134,0.0,5.506,0.7,0.008,0.0,13.74,0,1949,France
41842356,0.0,4.834,0.576,0.008,0.0,13.33,0,1950,France
42196660,0.0,5.421,0.613,0.008,0.0,13.04,0,1951,France
42542396,0.0,5.336,0.593,0.009,0.0,13.17,0,1952,France
42883300,0.0,5.003,0.544,0.009,0.0,13.18,0,1953,France
43225644,0.0,5.237,0.548,0.009,0.0,12.64,0,1954,France
43593852,0.0,5.482,0.547,0.009,0.0,13.23,0,1955,France
43959224,0.0,6.108,0.585,0.009,0.0,12.13,0,1956,France
44338088,0.0,6.259,0.57,0.009,0.0,13.31,0,1957,France
44754360,0.0,5.947,0.534,0.009,0.0,13.31,0,1958,France
45201848,0.0,5.794,0.51,0.009,0.0,13.91,0,1959,France
45659572,0.0,6.485,0.539,0.01,0.0,13.21,0,1960,France
46143028,0.0,6.841,0.544,0.01,0.0,13.94,0,1961,France
46635188,0.0,7.138,0.538,0.01,0.0,12.56,0,1962,France
47121244,0.0,7.173,0.52,0.01,0.0,12.18,0,1963,France
47641948,0.0,7.742,0.532,0.011,0.0,13.11,0,1964,France
48168800,1.8,7.546,0.5,0.011,0.0,12.62,0,1965,France
48683088,1.754,7.813,0.498,0.011,0.0,13.38,0,1966,France
49181404,1.784,8.228,0.506,0.011,0.0,13.23,0,1967,France
49647272,1.804,8.424,0.501,0.011,0.0,12.97,0,1968,France
50087056,1.859,8.852,0.496,0.012,0.0,13.0,0,1969,France
50523588,1.91,9.113,0.488,0.012,0.0,13.05,0,1970,France
50970696,1.894,9.68,0.498,0.012,0.0,12.97,0,1971,France
51410364,1.938,9.997,0.497,0.012,0.0,12.73,0,1972,France
51814076,1.996,10.396,0.494,0.013,0.0,12.98,0,1973,France
52163552,1.904,9.981,0.464,0.013,0.0,13.19,0,1974,France
52450032,1.807,9.193,0.433,0.013,0.0,13.08,0,1975,France
52685272,1.843,9.935,0.45,0.013,0.0,13.42,0,1976,France
52925440,1.801,9.579,0.42,0.014,0.0,13.19,0,1977,France
53175308,1.831,9.944,0.427,0.014,0.0,12.79,0,1978,France
53428780,1.826,9.959,0.416,0.014,0.0,12.9,0,1979,France
53713836,1.779,9.514,0.394,0.014,0.0,12.63,0,1980,France
54016748,1.744,8.503,0.35,0.015,0.0,13.22,0,1981,France
54319652,1.638,8.107,0.328,0.015,0.0,13.79,0,1982,France
54592384,1.659,7.753,0.311,0.015,0.0,13.6,0,1983,France
54845984,1.69,7.511,0.299,0.015,0.0,12.93,0,1984,France
55108104,1.721,7.352,0.29,0.015,0.0,12.68,0,1985,France
55371640,1.723,7.048,0.273,0.016,0.0,12.96,0,1986,France
55641536,1.711,6.968,0.264,0.016,0.0,13.09,0,1987,France
55911476,1.661,6.896,0.252,0.016,0.0,13.73,0,1988,France
56169944,1.617,7.114,0.251,0.016,0.0,14.14,0,1989,France
56412896,1.624,6.974,0.24,0.016,471.94,14.18,0,1990,France
56645216,1.706,7.375,0.252,0.016,496.98,13.21,0,1991,France
56864048,1.693,7.17,0.242,0.017,482.42,13.58,0,1992,France
57053728,1.703,6.808,0.232,0.017,463.46,13.28,0,1993,France
57230064,1.643,6.667,0.223,0.017,457.73,14.35,0,1994,France
57420356,1.647,6.73,0.221,0.017,466.4,14.05,0,1995,France
57623180,1.684,6.992,0.227,0.017,486.13,13.13,0,1996,France
57839364,1.622,6.838,0.218,0.018,476.79,14.25,0,1997,France
58080344,1.601,7.127,0.22,0.018,492.82,13.82,0,1998,France
58352208,1.573,7.067,0.211,0.018,483.63,14.06,0,1999,France
58665456,1.529,6.929,0.2,0.018,482.03,14.16,0,2000,France
59014776,1.514,6.965,0.198,0.018,445.8,13.86,0,2001,France
59372784,1.477,6.845,0.193,0.018,438.84,14.25,0,2002,France
59728260,1.476,6.906,0.194,0.019,443.99,14.55,0,2003,France
60108436,1.444,6.882,0.188,0.019,442.18,13.84,0,2004,France
60510080,1.408,6.877,0.186,0.019,443.48,13.85,0,2005,France
60919152,1.362,6.67,0.177,0.019,433.64,14.35,0,2006,France
61329380,1.305,6.46,0.168,0.019,426.95,14.07,0,2007,France
61721004,1.305,6.309,0.165,0.019,420.92,13.75,0,2008,France
62093300,1.268,5.974,0.162,0.02,403.06,14.16,0,2009,France
62444568,1.28,6.03,0.161,0.02,407.0,13.26,3225,2010,France
62775272,1.205,5.641,0.148,0.02,396.23,14.73,10970,2011,France
63071412,1.203,5.651,0.149,0.02,399.86,13.95,26548,2012,France
63335180,1.204,5.66,0.148,0.02,400.78,13.69,45934,2013,France
63588496,1.149,5.143,0.135,0.02,367.33,15.02,65913,2014,France
63809768,1.143,5.194,0.135,0.021,372.72,14.87,105070,2015,France
63989320,1.111,5.22,0.135,0.021,372.24,14.45,148819,2016,France
64144092,1.078,5.252,0.133,0.021,375.56,14.63,226354,2017,France
64277812,1.079,5.011,0.125,0.021,360.98,15.11,288737,2018,France
64399760,0.0,4.898,0.0,0.021,351.6,14.96,381764,2019,France
64480052,0.0,4.366,0.0,0.021,314.57,15.41,698228,2020,France
64531448,0.0,4.754,0.0,0.021,0.0,14.19,1136137,2021,France
64626624,0.0,4.604,0.0,0.0,0.0,15.68,1485963,2022,France
0,0.0,0.0,0.0,0.0,0.0,8.2,0,1792,Germany
0,0.0,0.0,0.0,0.0,0.0,8.41,0,1793,Germany
0,0.0,0.0,0.0,0.0,0.0,9.13,0,1794,Germany
0,0.0,0.0,0.0,0.0,0.0,8.04,0,1795,Germany
0,0.0,0.0,0.0,0.0,0.0,8.18,0,1796,Germany
0,0.0,0.0,0.0,0.0,0.0,9.02,0,1797,Germany
0,0.0,0.0,0.0,0.0,0.0,8.5,0,1798,Germany
0,0.0,0.0,0.0,0.0,0.0,6.31,0,1799,Germany
18000000,0.0,0.044,0.0,0.0,0.0,8.11,0,1800,Germany
18294612,0.0,0.029,0.0,0.0,0.0,8.81,0,1801,Germany
18594046,0.0,0.03,0.0,0.0,0.0,8.26,0,1802,Germany
18898381,0.0,0.028,0.0,0.0,0.0,7.35,0,1803,Germany
19207698,0.0,0.052,0.0,0.0,0.0,7.84,0,1804,Germany
19522077,0.0,0.053,0.0,0.0,0.0,6.47,0,1805,Germany
19841601,0.0,0.047,0.0,0.0,0.0,8.9,0,1806,Germany
20166356,0.0,0.133,0.0,0.0,0.0,8.5,0,1807,Germany
20496425,0.0,0.044,0.0,0.0,0.0,7.32,0,1808,Germany
20831897,0.0,0.045,0.0,0.0,0.0,7.86,0,1809,Germany
21178441,0.0,0.046,0.0,0.0,0.0,7.75,0,1810,Germany
21525076,0.0,0.043,0.0,0.0,0.0,9.14,0,1811,Germany
21877384,0.0,0.042,0.0,0.0,0.0,6.76,0,1812,Germany
22235459,0.0,0.04,0.0,0.0,0.0,7.68,0,1813,Germany
22599394,0.0,0.039,0.0,0.0,0.0,6.81,0,1814,Germany
22969286,0.0,0.045,0.0,0.0,0.0,7.63,0,1815,Germany
23345232,0.0,0.102,0.0,0.0,0.0,6.76,0,1816,Germany
23727332,0.0,0.143,0.0,0.0,0.0,7.95,0,1817,Germany
24115685,0.0,0.146,0.0,0.0,0.0,8.28,0,1818,Germany
24488367,0.0,0.134,0.0,0.0,0.0,8.59,0,1819,Germany
24844857,0.0,0.136,0.086,0.0,0.0,7.18,0,1820,Germany
25184625,0.0,0.14,0.0,0.0,0.0,8.22,0,1821,Germany
25507128,0.0,0.142,0.0,0.0,0.0,9.35,0,1822,Germany
25811809,0.0,0.156,0.0,0.0,0.0,7.6,0,1823,Germany
26120130,0.0,0.124,0.0,0.0,0.0,8.57,0,1824,Germany
26432134,0.0,0.164,0.0,0.0,0.0,8.71,0,1825,Germany
26747865,0.0,0.157,0.0,0.0,0.0,8.55,0,1826,Germany
27067367,0.0,0.168,0.0,0.0,0.0,8.15,0,1827,Germany
27390685,0.0,0.166,0.0,0.0,0.0,8.41,0,1828,Germany
27709637,0.0,0.131,0.0,0.0,0.0,5.9,0,1829,Germany
28024082,0.0,0.171,0.0,0.0,0.0,7.29,0,1830,Germany
28333882,0.0,0.162,0.0,0.0,0.0,8.46,0,1831,Germany
28638891,0.0,0.12,0.0,0.0,0.0,7.67,0,1832,Germany
28938965,0.0,0.151,0.0,0.0,0.0,8.11,0,1833,Germany
29242182,0.0,0.151,0.0,0.0,0.0,9.51,0,1834,Germany
29548576,0.0,0.167,0.0,0.0,0.0,7.96,0,1835,Germany
29858181,0.0,0.174,0.0,0.0,0.0,8.08,0,1836,Germany
30171030,0.0,0.197,0.0,0.0,0.0,7.3,0,1837,Germany
30487157,0.0,0.218,0.0,0.0,0.0,6.45,0,1838,Germany
30791884,0.0,0.228,0.0,0.0,0.0,7.97,0,1839,Germany
31084973,0.0,0.295,0.0,0.0,0.0,7.03,0,1840,Germany
31366182,0.0,0.304,0.0,0.0,0.0,8.37,0,1841,Germany
31635265,0.0,0.344,0.0,0.0,0.0,7.82,0,1842,Germany
31891972,0.0,0.323,0.0,0.0,0.0,8.28,0,1843,Germany
32150762,0.0,0.338,0.0,0.0,0.0,7.22,0,1844,Germany
32411652,0.0,0.389,0.0,0.0,0.0,7.12,0,1845,Germany
32674660,0.0,0.404,0.0,0.0,0.0,9.17,0,1846,Germany
32939801,0.0,0.42,0.0,0.0,0.0,7.48,0,1847,Germany
33207094,0.0,0.386,0.0,0.0,0.0,8.11,0,1848,Germany
33466493,0.0,0.407,0.0,0.0,0.0,7.56,0,1849,Germany
33717866,0.0,0.449,0.197,0.0,0.0,7.42,0,1850,Germany
33977773,0.0,0.496,0.221,0.0,0.0,7.58,0,1851,Germany
34229621,0.0,0.56,0.246,0.0,0.0,8.75,0,1852,Germany
34473260,0.0,0.602,0.268,0.0,0.0,6.87,0,1853,Germany
34718626,0.0,0.702,0.307,0.0,0.0,7.87,0,1854,Germany
34965729,0.0,0.818,0.366,0.0,0.0,6.46,0,1855,Germany
35214583,0.0,0.878,0.365,0.0,0.0,7.73,0,1856,Germany
35465199,0.0,0.929,0.371,0.0,0.0,8.5,0,1857,Germany
35717590,0.0,0.997,0.402,0.0,0.0,7.29,0,1858,Germany
35985319,0.0,0.939,0.38,0.0,0.0,8.86,0,1859,Germany
36268623,0.0,1.003,0.386,0.0,0.0,7.06,0,1860,Germany
36567743,0.0,1.13,0.45,0.0,0.0,8.09,0,1861,Germany
36882921,0.0,1.235,0.472,0.0,0.0,8.5,0,1862,Germany
37214403,0.0,1.327,0.476,0.001,0.0,8.89,0,1863,Germany
37548856,0.0,1.508,0.531,0.001,0.0,6.47,0,1864,Germany
37886306,0.0,1.675,0.593,0.001,0.0,8.22,0,1865,Germany
38226779,0.0,1.646,0.583,0.001,0.0,8.61,0,1866,Germany
38570302,0.0,1.793,0.639,0.001,0.0,7.79,0,1867,Germany
38916904,0.0,1.911,0.649,0.001,0.0,9.36,0,1868,Germany
39281564,0.0,1.975,0.672,0.001,0.0,8.14,0,1869,Germany
39664615,0.0,1.932,0.667,0.001,0.0,6.98,0,1870,Germany
40066395,0.0,2.13,0.747,0.001,0.0,6.58,0,1871,Germany
40487243,0.0,2.275,0.754,0.001,0.0,9.12,0,1872,Germany
40927508,0.0,2.403,0.772,0.001,0.0,8.41,0,1873,Germany
41372550,0.0,1.73,0.523,0.001,0.0,8.02,0,1874,Germany
41822422,0.0,2.427,0.737,0.001,0.0,7.52,0,1875,Germany
42277176,0.0,2.447,0.755,0.001,0.0,8.0,0,1876,Germany
42736865,0.0,2.37,0.744,0.001,0.0,8.18,0,1877,Germany
43201541,0.0,2.42,0.733,0.001,0.0,8.29,0,1878,Germany
43659611,0.0,2.539,0.796,0.002,0.0,6.66,0,1879,Germany
44110884,0.0,2.822,0.902,0.002,0.0,8.28,0,1880,Germany
44555169,0.0,3.013,0.949,0.002,0.0,7.25,0,1881,Germany
44992270,0.0,3.193,1.0,0.002,0.0,8.32,0,1882,Germany
45421989,0.0,3.37,1.009,0.002,0.0,7.84,0,1883,Germany
45855801,0.0,3.435,1.013,0.002,0.0,8.49,0,1884,Germany
46293746,0.0,3.482,1.012,0.002,0.0,7.73,0,1885,Germany
46735862,0.0,3.488,1.017,0.002,0.0,7.99,0,1886,Germany
47182190,0.0,3.611,1.022,0.002,0.0,6.99,0,1887,Germany
47632769,0.0,3.912,1.073,0.002,0.0,6.91,0,1888,Germany
48129782,0.0,4.132,1.114,0.003,0.0,7.44,0,1889,Germany
48674276,0.0,4.278,1.13,0.003,0.0,7.37,0,1890,Germany
49267320,0.0,4.482,1.201,0.003,0.0,7.49,0,1891,Germany
49910000,0.0,4.308,1.123,0.003,0.0,7.59,0,1892,Germany
50603420,0.0,4.362,1.099,0.003,0.0,7.95,0,1893,Germany
51306462,0.0,4.473,1.115,0.003,0.0,8.18,0,1894,Germany
52019260,0.0,4.581,1.105,0.003,0.0,7.42,0,1895,Germany
52741949,0.0,4.859,1.148,0.004,0.0,7.69,0,1896,Germany
53474665,0.0,5.116,1.191,0.004,0.0,8.05,0,1897,Germany
54217548,0.0,5.264,1.192,0.004,0.0,8.61,0,1898,Germany
54984276,0.0,5.516,1.222,0.004,0.0,8.24,0,1899,Germany
55775391,0.0,5.858,1.263,0.004,0.0,8.45,0,1900,Germany
56591445,0.0,5.753,1.289,0.005,0.0,7.68,0,1901,Germany
57433002,0.0,5.558,1.234,0.005,0.0,7.26,0,1902,Germany
58300637,0.0,5.894,1.258,0.005,0.0,8.4,0,1903,Germany
59181365,0.0,6.017,1.254,0.005,0.0,8.4,0,1904,Germany
60075384,0.0,6.364,1.318,0.005,0.0,8.03,0,1905,Germany
60982895,0.0,5.935,1.211,0.006,0.0,8.35,0,1906,Germany
61904101,0.0,7.143,1.417,0.006,0.0,7.85,0,1907,Germany
62839208,0.0,7.108,1.407,0.006,0.0,7.52,0,1908,Germany
63557664,0.0,7.011,1.376,0.007,0.0,7.34,0,1909,Germany
64056716,0.0,6.953,1.327,0.007,0.0,8.42,0,1910,Germany
64333569,0.0,7.128,1.322,0.007,0.0,9.03,0,1911,Germany
64385385,0.0,7.752,1.379,0.007,0.0,7.84,0,1912,Germany
64209282,0.0,8.333,1.414,0.008,0.0,8.51,0,1913,Germany
64033646,0.0,7.776,1.545,0.008,0.0,8.49,0,1914,Germany
63858476,0.0,7.249,1.513,0.008,0.0,7.88,0,1915,Germany
63683770,0.0,7.862,1.62,0.009,0.0,8.43,0,1916,Germany
63509528,0.0,8.26,1.695,0.009,0.0,7.5,0,1917,Germany
63305628,0.0,7.952,1.623,0.009,0.0,8.49,0,1918,Germany
63226761,0.0,6.128,1.552,0.009,0.0,7.3,0,1919,Germany
63273356,0.0,6.783,1.581,0.01,0.0,8.62,0,1920,Germany
63445847,0.0,7.458,1.566,0.01,0.0,9.01,0,1921,Germany
63744670,0.0,7.145,1.386,0.01,0.0,7.18,0,1922,Germany
64170268,0.0,5.173,1.215,0.01,0.0,7.98,0,1923,Germany
64598707,0.0,6.994,1.413,0.011,0.0,7.52,0,1924,Germany
65030007,0.0,7.044,1.288,0.011,0.0,8.29,0,1925,Germany
65464186,0.0,6.312,1.13,0.011,0.0,8.72,0,1926,Germany
65901264,0.0,7.302,1.196,0.011,0.0,8.08,0,1927,Germany
66341260,0.0,7.612,1.203,0.011,0.0,8.37,0,1928,Germany
66789491,0.0,8.074,1.29,0.012,0.0,7.41,0,1929,Germany
67246048,0.0,6.872,1.121,0.012,0.0,8.78,0,1930,Germany
67711026,0.0,5.7,1.013,0.012,0.0,7.6,0,1931,Germany
68184518,0.0,5.096,0.987,0.012,0.0,8.35,0,1932,Germany
68666619,0.0,5.315,0.975,0.012,0.0,7.7,0,1933,Germany
69152129,0.0,5.909,1.001,0.013,0.0,9.57,0,1934,Germany
69641071,0.0,6.495,1.03,0.013,0.0,8.47,0,1935,Germany
70133471,0.0,7.124,1.046,0.013,0.0,8.48,0,1936,Germany
70629352,0.0,7.978,1.112,0.013,0.0,8.71,0,1937,Germany
71128740,0.0,8.453,1.102,0.014,0.0,8.81,0,1938,Germany
71499194,0.0,9.072,1.086,0.014,0.0,8.45,0,1939,Germany
71740083,0.0,9.121,1.088,0.014,0.0,6.81,0,1940,Germany
71850770,0.0,9.197,1.033,0.015,0.0,7.35,0,1941,Germany
71830612,0.0,9.298,1.031,0.015,0.0,7.48,0,1942,Germany
71678963,0.0,9.479,1.028,0.015,0.0,9.19,0,1943,Germany
71527635,0.0,8.392,0.886,0.016,0.0,8.53,0,1944,Germany
71376625,0.0,1.626,0.241,0.016,0.0,9.04,0,1945,Germany
71225935,0.0,3.814,1.189,0.016,0.0,8.64,0,1946,Germany
71075562,0.0,4.469,1.238,0.016,0.0,8.67,0,1947,Germany
70925507,0.0,5.327,1.243,0.016,0.0,9.19,0,1948,Germany
70888212,0.0,6.096,1.215,0.017,0.0,9.47,0,1949,Germany
70964104,0.0,7.196,1.207,0.017,0.0,8.96,0,1950,Germany
70820040,0.0,8.146,1.249,0.017,0.0,9.11,0,1951,Germany
70808376,0.0,8.629,1.218,0.018,0.0,8.26,0,1952,Germany
70879448,0.0,8.797,1.147,0.018,0.0,9.34,0,1953,Germany
71020736,0.0,9.289,1.129,0.018,0.0,8.02,0,1954,Germany
71222632,0.0,10.158,1.115,0.019,0.0,7.85,0,1955,Germany
71473272,0.0,10.72,1.102,0.019,0.0,7.13,0,1956,Germany
71771632,0.0,10.839,1.059,0.02,0.0,8.96,0,1957,Germany
72136480,0.0,10.485,0.985,0.02,0.0,8.58,0,1958,Germany
72578952,0.0,10.413,0.917,0.021,0.0,9.46,0,1959,Germany
73063696,0.0,11.14,0.914,0.021,0.0,8.86,0,1960,Germany
73604352,0.0,11.342,0.901,0.022,0.0,9.46,0,1961,Germany
74194424,0.0,11.903,0.914,0.022,0.0,7.61,0,1962,Germany
74796216,0.0,12.641,0.951,0.023,0.0,7.52,0,1963,Germany
75423248,0.0,12.846,0.919,0.023,0.0,8.58,0,1964,Germany
76037464,2.681,12.627,0.867,0.024,0.0,7.95,0,1965,Germany
76618720,2.611,12.418,0.834,0.025,0.0,8.98,0,1966,Germany
77173552,2.596,12.131,0.818,0.025,0.0,9.39,0,1967,Germany
77646128,2.633,12.683,0.818,0.026,0.0,8.62,0,1968,Germany
78012488,2.664,13.485,0.819,0.026,0.0,8.19,0,1969,Germany
78294592,2.687,13.105,0.763,0.027,0.0,8.14,0,1970,Germany
78511408,2.634,13.211,0.75,0.028,0.0,8.92,0,1971,Germany
78643560,2.617,13.243,0.723,0.028,0.0,8.31,0,1972,Germany
78667472,2.648,13.802,0.721,0.029,0.0,8.7,0,1973,Germany
78620536,2.58,13.517,0.7,0.03,0.0,9.29,0,1974,Germany
78513512,2.493,12.768,0.664,0.03,0.0,9.38,0,1975,Germany
78364216,2.537,13.92,0.689,0.031,0.0,8.95,0,1976,Germany
78221280,2.46,13.457,0.646,0.031,0.0,9.11,0,1977,Germany
78071552,2.48,13.822,0.645,0.032,0.0,8.19,0,1978,Germany
77915728,2.517,14.347,0.642,0.032,0.0,8.1,0,1979,Germany
77786696,2.407,14.142,0.625,0.033,0.0,7.98,0,1980,Germany
77684488,2.323,13.497,0.593,0.033,0.0,8.58,0,1981,Germany
77610424,2.26,13.088,0.579,0.034,0.0,9.28,0,1982,Germany
77566064,2.252,13.042,0.567,0.034,0.0,9.4,0,1983,Germany
77568576,2.271,13.32,0.563,0.035,0.0,8.3,0,1984,Germany
77638808,2.288,13.448,0.557,0.035,0.0,7.77,0,1985,Germany
77803352,2.22,13.463,0.547,0.036,0.0,8.25,0,1986,Germany
78090896,2.206,13.221,0.531,0.036,0.0,7.75,0,1987,Germany
78477528,2.142,13.112,0.512,0.037,0.0,9.43,0,1988,Germany
78916440,2.052,12.783,0.486,0.037,0.0,9.89,0,1989,Germany
79370192,2.08,13.289,0.523,0.038,1096.99,9.88,0,1990,Germany
79801984,1.911,12.742,0.475,0.038,1069.65,8.67,0,1991,Germany
80205024,1.817,12.087,0.439,0.039,1024.26,9.7,0,1992,Germany
80573496,1.806,11.907,0.434,0.039,1015.75,8.81,0,1993,Germany
80882120,1.727,11.661,0.412,0.039,1006.17,10.1,0,1994,Germany
81123264,1.687,11.586,0.399,0.04,1001.83,9.27,0,1995,Germany
81300864,1.709,11.804,0.399,0.04,1031.85,7.52,0,1996,Germany
81436096,1.638,11.438,0.376,0.04,994.71,9.27,0,1997,Germany
81524384,1.575,11.327,0.362,0.041,971.83,9.41,0,1998,Germany
81556968,1.506,10.979,0.34,0.041,933.74,9.86,0,1999,Germany
81551680,1.455,11.023,0.328,0.041,926.16,10.27,0,2000,Germany
81514568,1.441,11.228,0.325,0.042,977.91,9.35,0,2001,Germany
81443424,1.407,11.036,0.315,0.042,961.7,9.92,0,2002,Germany
81346808,1.401,11.062,0.314,0.042,962.78,9.78,0,2003,Germany
81266672,1.369,10.898,0.302,0.042,946.12,9.34,0,2004,Germany
81212168,1.328,10.657,0.29,0.043,924.16,9.42,0,2005,Germany
81177816,1.298,10.81,0.28,0.043,932.95,10.0,0,2006,Germany
81183832,1.191,10.473,0.26,0.043,904.52,10.32,0,2007,Germany
81217488,1.178,10.501,0.255,0.043,907.34,9.95,0,2008,Germany
81260624,1.158,9.701,0.247,0.044,850.86,9.65,0,2009,Germany
81325088,1.146,10.22,0.248,0.044,881.31,8.26,819,2010,Germany
81423384,1.054,9.919,0.229,0.044,840.75,10.11,4357,2011,Germany
81545568,1.064,9.968,0.23,0.044,853.95,9.52,11167,2012,Germany
81680592,1.089,10.208,0.235,0.045,870.32,9.33,21739,2013,Germany
81858824,1.028,9.709,0.22,0.045,829.47,11.12,42552,2014,Germany
82073232,1.029,9.724,0.217,0.045,834.14,10.7,73051,2015,Germany
82331432,1.029,9.738,0.215,0.045,836.97,10.28,99260,2016,Germany
82624368,1.017,9.513,0.205,0.046,819.67,10.31,174143,2017,Germany
82896696,0.977,9.105,0.194,0.046,791.0,11.27,256367,2018,Germany
83148144,0.0,8.509,0.0,0.046,740.08,11.07,378778,2019,Germany
83328992,0.0,7.767,0.0,0.046,681.18,11.2,1037353,2020,Germany
83408560,0.0,8.138,0.0,0.047,0.0,9.82,2000426,2021,Germany
83369840,0.0,7.984,0.0,0.0,0.0,11.28,2770060,2022,Germany
3044219,0.0,0.0,0.0,0.0,0.0,13.87,0,1850,Greece
3072720,0.0,0.0,0.0,0.0,0.0,14.57,0,1851,Greece
3101474,0.0,0.0,0.0,0.0,0.0,14.82,0,1852,Greece
3130486,0.0,0.0,0.0,0.0,0.0,15.17,0,1853,Greece
3159768,0.0,0.0,0.0,0.0,0.0,14.11,0,1854,Greece
3189325,0.0,0.0,0.0,0.0,0.0,14.54,0,1855,Greece
3219158,0.0,0.0,0.0,0.0,0.0,14.16,0,1856,Greece
3249270,0.0,0.0,0.0,0.0,0.0,13.99,0,1857,Greece
3279663,0.0,0.0,0.0,0.0,0.0,13.81,0,1858,Greece
3310359,0.0,0.0,0.0,0.0,0.0,14.74,0,1859,Greece
3341361,0.0,0.0,0.0,0.0,0.0,15.21,0,1860,Greece
3372671,0.0,0.0,0.0,0.0,0.0,14.65,0,1861,Greece
3404292,0.0,0.0,0.0,0.0,0.0,15.04,0,1862,Greece
3436229,0.0,0.0,0.0,0.0,0.0,15.17,0,1863,Greece
3468464,0.0,0.0,0.0,0.0,0.0,14.14,0,1864,Greece
3501002,0.0,0.0,0.0,0.0,0.0,14.61,0,1865,Greece
3533846,0.0,0.0,0.0,0.0,0.0,14.99,0,1866,Greece
3566997,0.0,0.047,0.024,0.0,0.0,14.79,0,1867,Greece
3600459,0.0,0.023,0.012,0.0,0.0,14.81,0,1868,Greece
3634972,0.0,0.053,0.027,0.0,0.0,14.83,0,1869,Greece
3670555,0.0,0.055,0.028,0.0,0.0,14.48,0,1870,Greece
3707223,0.0,0.08,0.043,0.0,0.0,14.35,0,1871,Greece
3744997,0.0,0.047,0.026,0.0,0.0,15.44,0,1872,Greece
3783894,0.0,0.051,0.024,0.0,0.0,15.03,0,1873,Greece
3823195,0.0,0.039,0.02,0.0,0.0,14.22,0,1874,Greece
3862904,0.0,0.043,0.022,0.0,0.0,13.66,0,1875,Greece
3903025,0.0,0.0,0.0,0.0,0.0,14.87,0,1876,Greece
3943563,0.0,0.0,0.0,0.0,0.0,14.6,0,1877,Greece
3984522,0.0,0.0,0.0,0.0,0.0,14.91,0,1878,Greece
4025888,0.0,0.001,0.0,0.0,0.0,14.76,0,1879,Greece
4067664,0.0,0.0,0.0,0.0,0.0,14.37,0,1880,Greece
4109855,0.0,0.0,0.0,0.0,0.0,14.3,0,1881,Greece
4152465,0.0,0.0,0.0,0.0,0.0,14.25,0,1882,Greece
4195498,0.0,0.001,0.0,0.0,0.0,14.2,0,1883,Greece
4238976,0.0,0.0,0.0,0.0,0.0,14.04,0,1884,Greece
4282905,0.0,0.0,0.0,0.0,0.0,14.78,0,1885,Greece
4327290,0.0,0.0,0.0,0.0,0.0,14.8,0,1886,Greece
4372134,0.0,0.0,0.0,0.0,0.0,14.87,0,1887,Greece
4417442,0.0,0.001,0.0,0.0,0.0,14.16,0,1888,Greece
4463233,0.0,0.0,0.0,0.0,0.0,14.47,0,1889,Greece
4509512,0.0,0.0,0.0,0.0,0.0,14.5,0,1890,Greece
4556282,0.0,0.0,0.0,0.0,0.0,14.28,0,1891,Greece
4603551,0.0,0.08,0.039,0.0,0.0,15.04,0,1892,Greece
4651322,0.0,0.07,0.032,0.0,0.0,13.91,0,1893,Greece
4699590,0.0,0.071,0.032,0.0,0.0,14.42,0,1894,Greece
4748357,0.0,0.066,0.031,0.0,0.0,14.72,0,1895,Greece
4797631,0.0,0.078,0.033,0.0,0.0,14.43,0,1896,Greece
4847416,0.0,0.075,0.038,0.0,0.0,14.38,0,1897,Greece
4897718,0.0,0.094,0.044,0.0,0.0,14.97,0,1898,Greece
4945307,0.0,0.049,0.022,0.0,0.0,14.84,0,1899,Greece
4990133,0.0,0.084,0.043,0.0,0.0,15.11,0,1900,Greece
5032141,0.0,0.083,0.044,0.0,0.0,14.83,0,1901,Greece
5071280,0.0,0.066,0.027,0.0,0.0,14.7,0,1902,Greece
5107496,0.0,0.078,0.033,0.0,0.0,14.6,0,1903,Greece
5143970,0.0,0.069,0.028,0.0,0.0,14.57,0,1904,Greece
5180704,0.0,0.054,0.021,0.0,0.0,14.4,0,1905,Greece
5217700,0.0,0.05,0.02,0.0,0.0,14.43,0,1906,Greece
5254961,0.0,0.082,0.032,0.0,0.0,14.14,0,1907,Greece
5292488,0.0,0.138,0.055,0.0,0.0,14.34,0,1908,Greece
5330209,0.0,0.105,0.041,0.0,0.0,14.89,0,1909,Greece
5368127,0.0,0.134,0.052,0.0,0.0,14.73,0,1910,Greece
5406242,0.0,0.167,0.052,0.0,0.0,14.43,0,1911,Greece
5444555,0.0,0.0,0.0,0.0,0.0,14.42,0,1912,Greece
5483067,0.0,0.244,0.131,0.0,0.0,14.4,0,1913,Greece
5521851,0.0,0.002,0.001,0.0,0.0,14.28,0,1914,Greece
5560909,0.0,0.004,0.002,0.0,0.0,15.02,0,1915,Greece
5600243,0.0,0.012,0.008,0.0,0.0,15.76,0,1916,Greece
5639856,0.0,0.016,0.012,0.0,0.0,15.01,0,1917,Greece
5678901,0.0,0.022,0.01,0.0,0.0,15.01,0,1918,Greece
5722766,0.0,0.019,0.009,0.0,0.0,14.68,0,1919,Greece
5771532,0.0,0.117,0.052,0.0,0.0,14.45,0,1920,Greece
5825284,0.0,0.128,0.042,0.0,0.0,14.48,0,1921,Greece
5884107,0.0,0.115,0.037,0.0,0.0,15.11,0,1922,Greece
5948086,0.0,0.155,0.048,0.0,0.0,15.41,0,1923,Greece
6012762,0.0,0.216,0.066,0.0,0.0,14.92,0,1924,Greece
